,ID,Año,Trimestre,Provincia,Accesos por cada 100 hogares,Fecha,Categoria_Acceso,Tasa_Cambio,Porcentaje_ADSL,Porcentaje_Cablemodem,Porcentaje_Fibra óptica,Porcentaje_Wireless,Porcentaje_Otros,Total_Porcentaje,Porcentaje_HASTA 512 kbps,Porcentaje_+ 512 Kbps - 1 Mbps,Porcentaje_+ 1 Mbps - 6 Mbps,Porcentaje_+ 6 Mbps - 10 Mbps,Porcentaje_+ 10 Mbps - 20 Mbps,Porcentaje_+ 20 Mbps - 30 Mbps,Porcentaje_+ 30 Mbps,Porcentaje_OTROS,Mbps (Media de bajada),Accesos por cada 100 hab,Ingresos (miles de pesos),Periodo
307,entre ríos_2020_4,2020,4,entre ríos,59.47430676097378,2020-10-01,Medio,0.022068036558592574,34.63604723078975,45.949365553538875,6.32748675120563,8.167967628880149,4.919132835585595,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33539702.716311768,Oct-Dic 2020
308,entre ríos_2021_1,2021,1,entre ríos,60.439449728342346,2021-01-01,Alto,0.01622789772476807,33.214400527061514,47.0005516683005,6.68590229517826,8.2694681361946,4.829677373265122,100.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36676371.36239245,Ene-Mar 2021
309,entre ríos_2021_2,2021,2,entre ríos,61.660264464787886,2021-04-01,Alto,0.020198971730099213,30.212085455222955,48.502127064960874,6.930816047695938,9.232548751707863,5.122422680412371,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38239666.63354247,Abr-Jun 2021
310,entre ríos_2021_3,2021,3,entre ríos,62.17940145385769,2021-07-01,Alto,0.00841931174924282,28.59068650984157,49.448679788766206,7.867498799807969,9.025444071051368,5.067690830532885,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42999944.292822465,Jul-Sept 2021
311,entre ríos_2021_4,2021,4,entre ríos,63.155361436165784,2021-10-01,Alto,0.01569587290145158,26.583687359929975,50.32598115044181,8.848275393705244,9.44062540087381,4.801430695049161,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45467887.16501248,Oct-Dic 2021
312,entre ríos_2022_1,2022,1,entre ríos,63.70090347123158,2022-01-01,Alto,0.008638095367678345,25.066249636093545,51.874771392100804,8.61842449034435,9.740749311377021,4.699805170084277,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55219313.0146503,Ene-Mar 2022
313,entre ríos_2022_2,2022,2,entre ríos,63.9,2022-04-01,Alto,0.003125489874069576,23.684249606462917,48.64600968249725,13.305637233063056,9.689179957824704,4.674923520152069,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60419500.6232803,Abr-Jun 2022
314,entre ríos_2022_3,2022,3,entre ríos,63.67,2022-07-01,Alto,-0.0035993740219091297,22.436505192241196,49.43206957194219,13.745961280343844,9.70333768343874,4.6821262720340275,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64086784.3305304,Jul-Sept 2022
315,entre ríos_2022_4,2022,4,entre ríos,64.01,2022-10-01,Alto,0.005340034553164896,20.484253101773604,50.09558112586448,15.056057038682678,9.74779868179235,4.616310051886897,100.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72443482.9891497,Oct-Dic 2022
316,entre ríos_2023_1,2023,1,entre ríos,64.79,2023-01-01,Alto,0.012185596000624965,18.584244646715998,51.54977844716565,16.191910593063106,9.609717765699692,4.0643485473555545,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
