,Provincia,Partido,Localidad,Población,ADSL,Cablemódem,Dial Up,Fibra óptica,Satelital,Wireless,Telefonía Fija,3G,4G,Link,Latitud,Longitud,Total_Servicios_Disponibles,Categoria_Poblacion
420,BUENOS AIRES,Bolívar,Pirovano,1551,False,False,False,False,False,True,True,True,False,6105050.0,-36.5109170215402,-61.5545516558692,3,Pequeña
421,BUENOS AIRES,Bolívar,San Carlos de Bolívar (Est. Bolívar),26242,True,True,True,True,True,True,True,True,True,6105060.0,-36.2295602208798,-61.1131898679983,9,Grande
422,BUENOS AIRES,Bolívar,Urdampilleta,2643,False,False,True,False,False,True,True,True,True,6105070.0,-36.4329292363695,-61.4191160192421,5,Mediana
423,BUENOS AIRES,Bolívar,Villa Lynch Pueyrredón,62,False,False,False,False,False,False,False,False,False,6105080.0,-36.6025793254646,-61.3618625494725,0,Muy pequeña
424,BUENOS AIRES,Bragado,Asamblea,7,False,False,False,False,False,False,False,False,False,6112005.0,-35.2267581272748,-60.4168952837295,0,Muy pequeña
425,BUENOS AIRES,Luján,Cortines,0,True,False,False,True,False,True,True,True,True,6497060.0,-34.5590633814317,-59.2044266157478,6,Muy pequeña
426,BUENOS AIRES,Luján,Country Club Las Praderas,0,False,False,False,False,False,False,False,False,True,6497070.0,-34.4902656696955,-59.1324863072423,1,Muy pequeña
427,BUENOS AIRES,Luján,José María Jáuregui (Est. Jáuregui),0,True,True,False,True,False,True,True,True,True,6497060.0,-34.6028553295745,-59.1757529081248,7,Muy pequeña
428,BUENOS AIRES,Luján,Lezica y Torrezuri,0,False,False,False,False,False,True,False,True,True,6497060.0,-34.5806997364467,-59.0582308683017,3,Muy pequeña
429,BUENOS AIRES,Luján,Luján,97363,True,True,True,True,True,True,True,True,True,6497060.0,-34.5706550661632,-59.109540176033,9,Grande
430,BUENOS AIRES,Luján,Olivera,1926,False,False,False,True,False,True,True,True,True,6497070.0,-34.6265041710141,-59.2533805145177,5,Pequeña
431,BUENOS AIRES,Luján,Open Door (Est. Dr. Domingo Cabred),0,True,False,True,False,False,True,True,True,True,6497060.0,-34.4890162386569,-59.0617361279716,6,Muy pequeña
432,BUENOS AIRES,Luján,Torres,2664,True,False,False,False,False,True,True,True,True,6497090.0,-34.4318215080317,-59.1287739002816,5,Mediana
433,BUENOS AIRES,Magdalena,Atalaya,720,False,False,False,False,False,False,True,False,False,6505010.0,-35.0240363457416,-57.5340253600961,1,Pequeña
434,BUENOS AIRES,Zárate,Lima,10219,True,False,False,True,True,False,True,True,True,6882040.0,-34.0436335939636,-59.1973339595539,6,Grande
435,BUENOS AIRES,Zárate,Zárate,98522,True,True,False,True,True,True,True,True,True,6882050.0,-34.0998630672257,-59.024557255152,8,Grande
436,CABA,COMUNA 01,CONSTITUCION,44107,True,True,True,True,True,True,True,True,True,2000010.0,-34.6250478642294,-58.384387226424,9,Grande
437,CABA,COMUNA 04,BOCA,45113,True,True,True,True,True,True,True,True,True,2000010.0,-34.6310700719721,-58.3568304109892,9,Grande
438,CABA,COMUNA 14,PALERMO,225970,True,True,True,True,True,True,True,True,True,2000010.0,-34.5738999836423,-58.4224364523189,9,Grande
439,BUENOS AIRES,Bragado,Bragado,33222,True,True,True,True,False,True,True,True,True,6112010.0,-35.118942299763,-60.4879147568209,8,Grande
440,BUENOS AIRES,Bragado,Comodoro Py,634,False,False,False,True,False,True,False,True,True,6112020.0,-35.3233100374631,-60.5217314911689,4,Pequeña
441,BUENOS AIRES,Bragado,General O'Brien,2488,True,False,False,True,False,True,True,True,True,6112030.0,-34.9067979091956,-60.7597838238054,6,Mediana
442,BUENOS AIRES,Bragado,Irala,400,False,True,False,False,False,True,True,False,True,6112040.0,-34.7718230311122,-60.6916912010278,4,Muy pequeña
443,BUENOS AIRES,Bragado,La Limpia,38,False,False,False,False,False,False,False,False,False,6112050.0,-35.0797272650156,-60.5928546665185,0,Muy pequeña
444,BUENOS AIRES,Bragado,Máximo Fernández (Est. Juan F. Salaberry),4,False,False,False,False,False,False,False,False,False,6112060.0,-35.0615246745825,-60.7060741424473,0,Muy pequeña
445,BUENOS AIRES,Bragado,Mechita (Est. Mecha),1414,True,True,False,False,False,True,False,False,False,6112070.0,-35.0699378566803,-60.4084937925362,3,Pequeña
446,BUENOS AIRES,Bragado,Olascoaga,127,False,False,False,False,False,True,False,False,False,6112080.0,-35.2375277927366,-60.6115341696178,1,Muy pequeña
447,BUENOS AIRES,Bragado,Warnes,437,True,False,False,False,False,True,False,False,False,6112090.0,-34.9098734445057,-60.5381681629003,2,Muy pequeña
448,BUENOS AIRES,Brandsen,Altamirano,215,False,False,False,False,False,False,True,False,True,6119010.0,-35.3615828022139,-58.1504868159157,2,Muy pequeña
449,BUENOS AIRES,Brandsen,Barrio El Mirador,226,False,False,False,False,False,False,False,True,True,6119015.0,-35.3145370547125,-58.0484420796345,2,Muy pequeña
450,BUENOS AIRES,Brandsen,Barrio Las Golondrinas,383,False,False,False,False,False,False,False,True,True,6119020.0,-35.0335777783556,-58.1935382681817,2,Muy pequeña
451,BUENOS AIRES,Brandsen,Barrio Los Bosquecitos,124,False,False,False,False,False,False,False,False,False,6119030.0,-35.1050389949725,-58.1835007859607,0,Muy pequeña
452,BUENOS AIRES,Brandsen,Barrio Parque Las Acacias,229,False,False,False,False,False,False,False,False,False,6119040.0,-35.1030329461442,-58.2730405375653,0,Muy pequeña
453,BUENOS AIRES,Brandsen,Campos de Roca,234,False,False,False,False,False,False,False,True,True,6119045.0,-35.1149772603157,-58.0953896541907,2,Muy pequeña
454,BUENOS AIRES,Brandsen,Club de Campo Las Malvinas,4,False,False,False,False,False,False,False,False,False,6119055.0,-35.2139978115731,-58.2433030920635,0,Muy pequeña
455,BUENOS AIRES,Magdalena,General Mansilla (Est. Bartolomé Bavio),2022,False,True,False,True,False,True,True,False,True,6505020.0,-35.0816834306862,-57.7469762592144,5,Mediana
456,BUENOS AIRES,Magdalena,Los Naranjos,115,False,False,False,False,False,False,False,False,False,6505030.0,-34.99655185849,-57.7036642458572,0,Muy pequeña
457,BUENOS AIRES,Magdalena,Magdalena,11093,True,False,True,True,False,True,True,True,True,6505040.0,-35.0806853032506,-57.5172585839912,7,Grande
458,BUENOS AIRES,Magdalena,Roberto J. Payró,65,False,False,False,False,False,False,False,False,False,6505050.0,-35.1799267057869,-57.651986019808,0,Muy pequeña
459,BUENOS AIRES,Magdalena,Vieytes,287,False,False,False,True,False,True,True,False,False,6505060.0,-35.269568396303,-57.5757117447539,3,Muy pequeña
460,BUENOS AIRES,Maipú,Las Armas,365,True,False,False,False,False,True,True,True,True,6511010.0,-37.0860540989,-57.8285752273883,5,Muy pequeña
461,BUENOS AIRES,Maipú,Maipú,8883,True,False,True,False,False,True,True,True,True,6511020.0,-36.8648514645038,-57.8829166198472,6,Mediana
462,BUENOS AIRES,Maipú,Santo Domingo,95,False,False,False,False,True,True,True,False,True,6511030.0,-36.7137597811284,-57.5860126519926,4,Muy pequeña
463,BUENOS AIRES,Malvinas Argentinas,Area De Promocion El Triángulo,2877,True,False,False,True,False,False,False,True,True,6515010.0,-34.4544550576034,-58.7062417407487,4,Mediana
464,BUENOS AIRES,Malvinas Argentinas,Grand Bourg,94441,True,True,False,True,False,False,True,True,True,6515010.0,-34.4869935800875,-58.7286750953502,6,Grande
465,BUENOS AIRES,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,28780,True,True,False,True,False,True,True,True,True,6515010.0,-34.5004325972609,-58.6618050648717,7,Grande
466,CABA,COMUNA 04,NUEVA POMPEYA,42695,True,True,True,True,True,True,True,True,True,2000010.0,-34.6505501963997,-58.4188550090093,9,Grande
467,CABA,COMUNA 15,AGRONOMIA,13912,True,True,True,True,True,True,True,True,True,2000010.0,-34.5929442472726,-58.4886714155361,9,Grande
468,BUENOS AIRES,Brandsen,Coronel Brandsen,19877,True,True,False,True,False,True,True,True,True,6119050.0,-35.1690983002919,-58.2373529446643,7,Grande
469,BUENOS AIRES,Brandsen,Gómez,362,False,False,False,False,False,False,True,False,True,6119060.0,-35.0693655332834,-58.1656899882306,2,Muy pequeña
470,BUENOS AIRES,Brandsen,Jeppener,2496,True,False,False,True,False,False,True,True,True,6119070.0,-35.2802043920968,-58.1996649431989,5,Mediana
471,BUENOS AIRES,Brandsen,Oliden,183,False,False,False,False,False,False,True,False,True,6119080.0,-35.1842584334678,-57.9479623248001,2,Muy pequeña
472,BUENOS AIRES,Brandsen,Posada de los Lagos,15,False,False,False,False,False,False,False,True,True,6119085.0,-35.1499383981993,-58.0504528667351,2,Muy pequeña
473,BUENOS AIRES,Brandsen,Samborombón,6,False,False,False,False,False,False,False,False,False,6119090.0,-35.2206242719966,-58.2805297949826,0,Muy pequeña
474,BUENOS AIRES,Campana,Alto Los Cardales,1983,False,False,False,True,False,True,False,True,True,6126010.0,-34.3160243688815,-58.9784574815339,4,Pequeña
475,BUENOS AIRES,Campana,Barrio Los Pioneros,1823,False,False,False,False,False,True,False,True,True,6126020.0,-34.2530406367633,-58.9584400368589,3,Pequeña
476,BUENOS AIRES,Campana,Campana,86860,True,True,True,True,True,True,True,True,True,6126030.0,-34.1639618118269,-58.9588741035355,9,Grande
477,BUENOS AIRES,Campana,Chacras del Río Luján,1621,False,False,False,False,False,True,False,True,True,6126035.0,-34.2934153226239,-58.921199044246,3,Pequeña
478,BUENOS AIRES,Campana,Lomas del Río Luján (Est. Río Luján),261,False,True,False,False,False,False,False,True,True,6126040.0,-34.2816770641806,-58.8911906524052,3,Muy pequeña
479,BUENOS AIRES,Malvinas Argentinas,Ingeniero Pablo Nogués,42663,True,True,True,True,False,True,True,True,True,6515010.0,-34.4790933125467,-58.6989741628196,8,Grande
480,BUENOS AIRES,Malvinas Argentinas,Los Polvorines,59169,True,True,True,True,True,True,True,True,True,6515010.0,-34.5078746726212,-58.7013439131882,9,Grande
481,BUENOS AIRES,Malvinas Argentinas,Malvinas Argentinas,408,False,True,False,True,True,True,False,False,False,6515010.0,-34.5078746726212,-58.7013439131882,4,Muy pequeña
482,BUENOS AIRES,Malvinas Argentinas,Tortuguitas,45901,True,True,False,True,False,False,True,True,True,6515010.0,-34.4746661471823,-58.7513344097631,6,Grande
483,BUENOS AIRES,Malvinas Argentinas,Villa De Mayo,48136,True,True,True,True,False,True,True,True,True,6515010.0,-34.5061507591135,-58.6793063506777,8,Grande
484,BUENOS AIRES,Mar Chiquita,Atlantida,0,False,False,False,False,False,False,False,True,True,6518020.0,-37.8505519250944,-57.5134595632837,2,Muy pequeña
485,BUENOS AIRES,Mar Chiquita,Camet Norte,0,False,False,False,False,False,False,False,True,True,6518020.0,-37.8224325083139,-57.4974692762018,2,Muy pequeña
486,BUENOS AIRES,Mar Chiquita,Coronel Vidal,6611,True,True,False,True,False,True,True,True,True,6518010.0,-37.452214188593,-57.7299500229319,7,Mediana
487,BUENOS AIRES,Mar Chiquita,Frente Mar,0,False,False,False,False,False,False,False,True,True,6518020.0,-37.857770246553,-57.5154242437478,2,Muy pequeña
488,CABA,COMUNA 04,PARQUE PATRICIOS,40985,True,True,True,True,True,True,True,True,True,2000010.0,-34.6375496406835,-58.4016756206755,9,Grande
489,CABA,COMUNA 15,CHACARITA,27761,True,True,True,True,True,True,True,True,True,2000010.0,-34.5883730730472,-58.4541748568778,9,Grande
490,BUENOS AIRES,Cañuelas,Alejandro Petión,2759,True,True,True,False,False,True,True,True,True,6134010.0,-34.9793768508134,-58.6749430768989,7,Mediana
491,BUENOS AIRES,Cañuelas,Barrio Belgrano-Máximo Paz,7165,False,False,False,False,False,True,False,True,True,6134030.0,-34.9364563092157,-58.6143957995956,3,Mediana
492,BUENOS AIRES,Cañuelas,Barrio El Taladro,155,False,False,False,True,False,False,False,False,True,6134020.0,-35.0742486164225,-58.8632420603475,2,Muy pequeña
493,BUENOS AIRES,Cañuelas,Cañuelas,29974,True,True,True,True,True,True,True,True,True,6134030.0,-35.0527140350539,-58.7583856965375,9,Grande
494,BUENOS AIRES,Cañuelas,Gobernador Udaondo,330,False,False,False,True,False,True,False,False,True,6134040.0,-35.3003271130454,-58.5943053657455,3,Muy pequeña
495,BUENOS AIRES,Cañuelas,Máximo Paz,7165,False,True,False,False,False,True,False,False,False,6134050.0,-34.9364563092157,-58.6143957995956,2,Mediana
496,BUENOS AIRES,Cañuelas,Santa Rosa,5297,False,False,False,False,True,True,False,True,True,6134060.0,-34.9611839371811,-58.7308918275978,4,Mediana
497,BUENOS AIRES,Cañuelas,Uribelarrea,1282,True,False,False,True,False,True,True,True,True,6134070.0,-35.1227364407356,-58.8904871463421,6,Pequeña
498,BUENOS AIRES,Cañuelas,Vicente Casares,787,True,False,True,False,False,True,True,True,True,6134080.0,-34.9653526702416,-58.6504979594296,6,Pequeña
499,BUENOS AIRES,Capitán Sarmiento,Capitán Sarmiento,13088,True,True,False,True,False,True,True,True,True,6140010.0,-34.1723674255219,-59.789349139091,7,Grande
500,BUENOS AIRES,Capitán Sarmiento,La Luisa,230,False,False,False,False,False,True,False,False,False,6140020.0,-34.1285572110784,-59.9240058312679,1,Muy pequeña
501,BUENOS AIRES,Carlos Casares,Bellocq,542,False,False,True,False,False,False,True,False,False,6147010.0,-35.9189705554631,-61.5312630222769,2,Pequeña
502,BUENOS AIRES,Mar Chiquita,General Pirán,2934,False,False,True,True,False,True,True,True,True,6518020.0,-37.2778606745914,-57.7740148170475,6,Mediana
503,BUENOS AIRES,Mar Chiquita,La Armonía,172,False,False,False,False,False,True,False,True,True,6518030.0,-37.774854850113,-57.6351210747907,3,Muy pequeña
504,BUENOS AIRES,Mar Chiquita,La Baliza,0,False,False,False,False,False,False,False,True,True,6518020.0,-37.7697388275396,-57.450820092514,2,Muy pequeña
505,BUENOS AIRES,Mar Chiquita,La Caleta,0,False,False,False,False,False,True,False,False,False,6518020.0,-37.7834384978567,-57.4647863685704,1,Muy pequeña
506,BUENOS AIRES,Mar Chiquita,Mar Chiquita,487,False,False,False,False,False,False,True,True,True,6518040.0,-37.7462581727647,-57.4274479339348,3,Muy pequeña
507,BUENOS AIRES,Mar Chiquita,Mar de Cobo,760,True,False,True,True,False,False,True,False,False,6518050.0,-37.7768000427976,-57.455658983424,4,Pequeña
508,BUENOS AIRES,Mar Chiquita,Playa Dorada,0,False,False,False,False,False,False,False,True,True,6518020.0,-37.8730952780707,-57.5218898754931,2,Muy pequeña
509,BUENOS AIRES,Mar Chiquita,Santa Clara del Mar,7713,True,True,False,True,False,True,False,True,True,6518060.0,-37.834833606977,-57.5079487213859,6,Mediana
510,BUENOS AIRES,Mar Chiquita,Santa Elena,0,False,False,False,False,False,False,False,False,False,6518020.0,-37.8649003626945,-57.5169016362882,0,Muy pequeña
511,BUENOS AIRES,Mar Chiquita,Vivoratá,956,False,False,False,True,True,True,True,True,True,6518070.0,-37.6627994476991,-57.6670967441538,6,Pequeña
512,BUENOS AIRES,Marcos Paz,Barrio Santa Rosa,109,False,False,False,False,False,False,False,False,True,6525010.0,-34.953080822173,-58.78292863718,1,Muy pequeña
513,BUENOS AIRES,Marcos Paz,Marcos Paz,50460,True,True,True,True,True,True,True,True,True,6525020.0,-34.7965436888808,-58.8778211205753,9,Grande
514,CABA,COMUNA 05,ALMAGRO,131699,True,True,True,True,True,True,True,True,True,2000010.0,-34.6092276891202,-58.4217452253939,9,Grande
515,CABA,COMUNA 15,PARQUE CHAS,17489,True,True,True,True,True,True,True,True,True,2000010.0,-34.5855218978064,-58.4791226108546,9,Grande
516,CORDOBA,Unión,Aldea Santa María,201,False,False,False,False,False,False,False,False,False,14182010.0,-33.6948816087071,-62.9114758842793,0,Muy pequeña
517,SANTA FE,General López,Sancti Spiritu,3433,True,False,False,True,True,True,True,True,True,82042260.0,-34.0095285599362,-62.2424503438155,7,Mediana
518,SANTA FE,General López,Santa Isabel,4266,True,False,False,True,True,False,True,True,True,82042270.0,-33.8894892658382,-61.6965906556385,6,Mediana
519,SANTA FE,General López,Teodelina,5933,False,True,False,False,False,True,True,True,True,82042280.0,-34.1916130913817,-61.5272264570788,5,Mediana
520,SANTA FE,General López,Venado Tuerto,75437,True,True,False,True,False,True,True,True,True,82042290.0,-33.747315292187,-61.9695358692001,7,Grande
521,SANTA FE,General López,Villa Cañás,8821,True,True,False,True,False,True,True,True,True,82042300.0,-34.0061339956012,-61.6063880455097,7,Mediana
522,SANTA FE,General López,Wheelwright,5733,False,True,False,True,True,True,True,True,True,82042310.0,-33.7942942799185,-61.2114409469748,7,Mediana
523,BUENOS AIRES,Carmen de Areco,Carmen de Areco,12775,True,True,True,True,False,True,True,True,True,6161010.0,-34.3776987251735,-59.8229019801033,8,Grande
524,BUENOS AIRES,Carmen de Areco,Pueblo Gouin,122,False,False,False,False,False,True,False,False,False,6161020.0,-34.4951191416005,-59.8029737383366,1,Muy pequeña
525,BUENOS AIRES,Carmen de Areco,Tres Sargentos,391,False,False,False,False,False,True,True,False,True,6161030.0,-34.4664778301466,-60.0008697422009,3,Muy pequeña
526,BUENOS AIRES,Castelli,Castelli,6859,True,True,False,True,True,True,True,True,True,6168010.0,-36.091694119436,-57.8071801619355,8,Mediana
527,BUENOS AIRES,Castelli,Centro Guerrero,114,False,False,False,True,False,True,False,False,False,6168020.0,-36.0570621940227,-57.8235422591576,2,Muy pequeña
528,BUENOS AIRES,Castelli,Cerro de la Gloria,107,False,False,False,True,False,False,False,True,False,6168030.0,-35.9760530599951,-57.4487354447874,2,Muy pequeña
529,BUENOS AIRES,Chacabuco,Castilla,689,False,False,False,False,False,True,True,False,False,6210010.0,-34.6131247014799,-59.9005194580559,2,Pequeña
530,BUENOS AIRES,Chacabuco,Chacabuco,38418,True,True,True,True,False,True,True,True,True,6210020.0,-34.6429843999409,-60.4701843504346,8,Grande
531,BUENOS AIRES,Chacabuco,Los Angeles,54,False,False,False,False,False,False,False,True,True,6210030.0,-34.4575064000002,-60.1801845132051,2,Muy pequeña
532,BUENOS AIRES,Chacabuco,O'Higgins,1206,True,False,False,True,False,True,True,True,True,6210040.0,-34.5854707868254,-60.6986325840689,6,Pequeña
533,BUENOS AIRES,Merlo,San Antonio De Padua,42377,True,True,True,True,False,True,True,True,True,6539010.0,-34.6698581359268,-58.697930436646,8,Grande
534,BUENOS AIRES,Monte,Abbott,603,False,False,False,True,False,True,True,True,True,6547010.0,-35.2825062106661,-58.8042619084922,5,Pequeña
535,BUENOS AIRES,Monte,San Miguel del Monte (Est. Monte),17005,True,True,True,True,False,True,True,True,True,6547020.0,-35.4391643240479,-58.8094598355672,8,Grande
536,BUENOS AIRES,Monte,Zenón Videla Dorna,76,False,False,False,False,False,False,False,False,True,6547030.0,-35.5447734044526,-58.8855911917932,1,Muy pequeña
537,BUENOS AIRES,Monte Hermoso,Balneario Sauce Grande,118,False,False,False,True,False,False,True,True,True,6553010.0,-38.995357691335,-61.2152015930805,4,Muy pequeña
538,BUENOS AIRES,Monte Hermoso,Monte Hermoso,6351,True,False,False,True,False,False,True,True,True,6553020.0,-38.9815065384254,-61.3005457486605,5,Mediana
539,BUENOS AIRES,Moreno,Cuartel V,45231,False,True,True,True,False,True,True,True,True,6560010.0,-34.5586595722532,-58.8163010886698,7,Grande
540,BUENOS AIRES,Moreno,Francisco Alvarez,27954,True,True,True,True,False,True,True,True,True,6560010.0,-34.6073137077479,-58.859942785434,8,Grande
541,CABA,COMUNA 05,BOEDO,47306,True,True,True,True,True,True,True,True,True,2000010.0,-34.6299600080664,-58.4188403738383,9,Grande
542,CABA,COMUNA 15,PATERNAL,19717,True,True,True,True,True,True,True,True,True,2000010.0,-34.5974220425569,-58.4686652940674,9,Grande
543,CORDOBA,Unión,Benjamín Gould,699,False,False,False,False,False,True,True,False,True,14182070.0,-33.5901195408333,-62.7303890735446,3,Pequeña
544,BUENOS AIRES,Chacabuco,Rawson,2123,True,False,False,True,False,True,True,True,True,6210050.0,-34.6086374337309,-60.0677106761007,6,Mediana
545,BUENOS AIRES,Chascomús,Barrio Lomas Altas,61,False,False,False,False,False,False,False,False,False,6217003.0,-35.5739889229165,-58.0680436475186,0,Muy pequeña
546,BUENOS AIRES,Chascomús,Barrio San Cayetano,0,False,False,False,True,False,False,False,True,True,6217020.0,-35.5466815668936,-58.0013258753826,3,Muy pequeña
547,BUENOS AIRES,Chascomús,Chascomús,33607,True,True,True,True,True,False,True,True,True,6217010.0,-35.5743009068199,-58.0005532563664,8,Grande
548,BUENOS AIRES,Chascomús,Laguna Vitel,41,False,False,False,False,False,True,False,True,True,6217015.0,-35.5404169288645,-58.1349194201315,3,Muy pequeña
549,BUENOS AIRES,Chascomús,Manuel J. Cobo (Est. Lezama),4647,True,True,False,False,False,True,True,True,True,6217020.0,-35.8748248734085,-57.8964226760932,6,Mediana
550,BUENOS AIRES,Chascomús,Villa Parque Girado,93,False,False,False,False,False,False,False,True,True,6217030.0,-35.6282696386352,-58.0145524400059,2,Muy pequeña
551,BUENOS AIRES,Chivilcoy,Benitez,68,False,False,False,False,False,True,False,False,False,6224005.0,-34.9660329017519,-60.1236385563996,1,Muy pequeña
552,BUENOS AIRES,Chivilcoy,Chivilcoy,58152,True,True,True,True,True,True,True,True,True,6224010.0,-34.8980163772726,-60.0188841030321,9,Grande
553,BUENOS AIRES,Chivilcoy,Emilio Ayarza,87,False,False,False,False,False,True,False,False,False,6224020.0,-34.746060108407,-60.0392314192743,1,Muy pequeña
554,BUENOS AIRES,Chivilcoy,Gorostiaga,324,True,False,False,False,False,True,False,False,False,6224030.0,-34.839127302807,-59.8646671984292,2,Muy pequeña
555,BUENOS AIRES,Chivilcoy,La Rica,118,True,False,False,False,False,True,True,False,False,6224040.0,-34.9739189538858,-59.8639302070489,3,Muy pequeña
556,BUENOS AIRES,Moreno,La Reja,39685,True,True,True,True,True,True,True,True,True,6560010.0,-34.6452391234366,-58.8380252692761,9,Grande
557,BUENOS AIRES,Moreno,Moreno,177572,True,True,True,True,True,True,True,True,True,6560010.0,-34.637632238148,-58.7921362740593,9,Grande
558,BUENOS AIRES,Moreno,Paso Del Rey,49553,False,True,False,True,True,True,True,True,True,6560010.0,-34.6353876829627,-58.7503180890016,7,Grande
559,BUENOS AIRES,Moreno,Trujui,112511,True,True,True,True,False,True,True,True,True,6560010.0,-34.5941439978594,-58.7557346559769,8,Grande
560,BUENOS AIRES,Morón,Castelar,107962,True,True,False,True,False,True,True,True,True,6568010.0,-34.6644131034283,-58.6456427123911,7,Grande
561,BUENOS AIRES,Morón,El Palomar,59312,True,True,True,True,True,True,True,True,True,6568010.0,-34.617707172718,-58.601533043415,9,Grande
562,CABA,COMUNA 06,CABALLITO,176076,True,True,True,True,True,True,True,True,True,2000010.0,-34.6168254996915,-58.443603110353,9,Grande
563,CABA,COMUNA 15,VILLA CRESPO,81959,True,True,True,True,True,True,True,True,True,2000010.0,-34.5988344062647,-58.4427221412974,9,Grande
564,CORDOBA,Unión,Canals,8645,True,False,False,True,False,True,True,True,True,14182080.0,-33.562382718352,-62.8855974037259,6,Mediana
565,CORDOBA,Unión,Colonia Bismarck,373,False,True,False,False,False,True,True,False,False,14182110.0,-33.3003017093034,-62.7132986409449,3,Muy pequeña
566,CORDOBA,Unión,Colonia Bremen,117,False,False,False,False,False,False,False,False,False,14182120.0,-33.4634972191589,-62.7323851196295,0,Muy pequeña
567,CORDOBA,Unión,Laborde,5943,True,False,False,False,False,False,True,True,True,14182150.0,-33.1529891830182,-62.8560737781526,4,Mediana
568,CORDOBA,Unión,Monte Maíz,7325,True,True,False,True,False,False,True,True,True,14182170.0,-33.2045620901114,-62.601248151355,6,Mediana
569,CORDOBA,Unión,Pueblo Italiano,1654,False,True,False,False,True,False,True,False,True,14182220.0,-33.880722767451,-62.8407250305139,4,Pequeña
570,CORDOBA,Unión,Wenceslao Escalante,1504,True,True,False,False,True,True,True,True,True,14182290.0,-33.1720228484368,-62.7700003268955,7,Pequeña
571,BUENOS AIRES,Chivilcoy,Moquehuá,2130,False,True,False,True,False,True,True,False,True,6224050.0,-35.0926582854313,-59.7745302971612,5,Mediana
572,BUENOS AIRES,Chivilcoy,Ramón Biaus,179,True,False,False,False,False,True,True,False,False,6224060.0,-35.0858455213162,-59.9236682591744,3,Muy pequeña
573,BUENOS AIRES,Chivilcoy,San Sebastián,166,True,False,False,False,False,True,True,False,False,6224070.0,-34.9443783815263,-59.7018597369347,3,Muy pequeña
574,BUENOS AIRES,Colón,Colón,23206,True,True,False,True,False,True,True,True,True,6175010.0,-33.8978633606345,-61.099560506382,7,Grande
575,BUENOS AIRES,Colón,El Arbolito,0,False,False,False,False,False,False,True,False,False,6175010.0,-33.9147838019682,-60.9438081845998,1,Muy pequeña
576,BUENOS AIRES,Colón,Pearson,257,False,False,False,False,False,False,True,False,False,6175030.0,-33.6518963027432,-60.8922239880462,1,Muy pequeña
577,BUENOS AIRES,Colón,Sarasa,71,False,False,False,False,False,True,False,False,False,6175040.0,-34.0523353092344,-61.2019040914739,1,Muy pequeña
578,BUENOS AIRES,Colón,Villa Manuel Pomar,199,False,False,False,False,False,False,False,False,False,6175020.0,-33.91478,-60.94381,0,Muy pequeña
579,BUENOS AIRES,Coronel de Marina L. Rosales,Bajo Hondo,164,False,False,False,True,False,True,True,True,True,6182010.0,-38.7647705078125,-61.9209671020508,5,Muy pequeña
580,BUENOS AIRES,Coronel de Marina L. Rosales,Balneario Pehuen Co,681,False,False,False,False,True,False,True,True,True,6182020.0,-38.9961963948629,-61.5471990087107,4,Pequeña
581,BUENOS AIRES,Coronel de Marina L. Rosales,Pago Chico,327,False,False,False,False,False,True,False,True,True,6182025.0,-38.7839402799391,-62.1195194756714,3,Muy pequeña
582,BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta (Est Almirante Solier),58315,True,True,True,True,True,False,True,True,True,6182030.0,-38.8813527346955,-62.0749536088688,8,Grande
583,BUENOS AIRES,Coronel de Marina L. Rosales,Villa del Mar,0,False,False,False,True,False,False,False,True,True,6182030.0,-38.8532242630709,-62.1164752039925,3,Muy pequeña
584,BUENOS AIRES,Coronel de Marina L. Rosales,Villa General Arias (Est. Kilómetro 638),1845,False,False,False,True,False,False,True,False,True,6182050.0,-38.8069001411051,-62.09498539538,3,Pequeña
585,BUENOS AIRES,Coronel Dorrego,Aparicio,80,False,False,False,False,False,False,True,True,True,6189010.0,-38.6204949120776,-60.8809603426407,3,Muy pequeña
586,BUENOS AIRES,Coronel Dorrego,Balneario Marisol,158,False,False,False,True,False,False,True,False,False,6189020.0,-38.9224906889726,-60.5329774471942,2,Muy pequeña
587,BUENOS AIRES,Coronel Dorrego,Coronel Dorrego,11510,True,True,True,True,False,True,True,True,True,6189030.0,-38.7166239148323,-61.2884948879698,8,Grande
588,BUENOS AIRES,Coronel Dorrego,El Perdido (Est. José A. Guisasola),919,False,False,False,True,False,True,True,True,True,6189040.0,-38.6757752787604,-61.0884421797928,5,Pequeña
589,BUENOS AIRES,Coronel Dorrego,Faro,20,False,False,False,False,False,False,False,False,False,6189050.0,-38.7966781095909,-61.0688772134763,0,Muy pequeña
590,BUENOS AIRES,Coronel Dorrego,Irene,13,False,False,False,False,False,False,False,True,True,6189060.0,-38.5543426342658,-60.6954938748393,2,Muy pequeña
591,BUENOS AIRES,Coronel Dorrego,Oriente,1778,False,False,False,True,False,True,True,False,True,6189070.0,-38.7388491145692,-60.6092238150829,4,Pequeña
592,BUENOS AIRES,Coronel Dorrego,Paraje La Ruta,10,False,False,False,False,False,False,False,False,True,6189075.0,-38.6534164106777,-60.8608557685895,1,Muy pequeña
593,BUENOS AIRES,Coronel Dorrego,San Román,38,False,False,False,False,False,False,False,True,True,6189080.0,-38.7415550885108,-61.5377200112301,2,Muy pequeña
